Title,year,population_wdi,pop_under_npl,rate,gini,comparability,source,link
SEN,2001,9938027,5594242,55.2,,No,,
SEN,2002,10180950,,,,,,
SEN,2003,10434504,,,,,,
SEN,2004,10698691,,,,,,
SEN,2005,10974057,5434361,48.3,,Yes,,
SEN,2006,11263387,,,,,,
SEN,2007,11563869,,,,,,
SEN,2008,11872929,,,,,,
SEN,2009,12195029,,,,,,
SEN,2010,12530121,,,,,,
SEN,2011,12875880,5867062,43,,Yes,,
SEN,2012,13231833,,,,,,
SEN,2013,13595566,,,,,,
SEN,2014,13970308,,,,,,
SEN,2015,14356181,,,,,,
SEN,2016,14751356,,,,,,
SEN,2017,15157793,,,,,,
SEN,2018,15574909,6032000,37.8,35.1,No,,
SEN,2019,16000781,,,,,,
SEN,2020,16436120,,,,,,
SEN,2021,16876720,6553000,37.5,33.4,Yes,,
SEN,2022,17316449,,,,,,
SEN,2023,17763163,,,,,,
SEN,2024,18221567,,,,,,
SLB,2000,429978,,,,,,
SLB,2001,440395,,,,,,
SLB,2002,450760,,,,,,
SLB,2003,461216,,,,,,
SLB,2004,471785,,,,,,
SLB,2005,482486,106664,22.7,,No,WDI,
SLB,2006,493430,,,,,,
SLB,2007,504619,,,,,,
SLB,2008,516001,,,,,,
SLB,2009,527833,,,,,,
SLB,2010,540394,,,,,,
SLB,2011,553721,,,,,,
SLB,2012,567763,,,,,,
SLB,2013,582365,71566,12.7,,No,WDI,
SLB,2014,597375,,,,,,
SLB,2015,612660,,,,,,
SLB,2016,628102,,,,,,
SLB,2017,643634,,,,,,
SLB,2018,659249,,,,,,
SLB,2019,674993,,,,,,
SLB,2020,691191,,,,,,
SLB,2021,707851,,,,,,
SLB,2022,724273,,,,,,
SLB,2023,740424,,,,,,
SLB,2024,756673,,,,,,
SLE,2000,4584067,,,,,,
SLE,2001,4857096,,,,,,
SLE,2002,5140113,,,,,,
SLE,2003,5350907,3452501,66.4,0.39,No,WDI,
SLE,2004,5533329,,,,,,
SLE,2005,5683334,,,,,,
SLE,2006,5809774,,,,,,
SLE,2007,5939163,,,,,,
SLE,2008,6090860,,,,,,
SLE,2009,6259842,,,,,,
SLE,2010,6436698,,,,,,
SLE,2011,6612385,4095462,62.4,0.33,No,Poverty Assessment,
SLE,2012,6788587,,,,,,
SLE,2013,6964859,,,,,,
SLE,2014,7140688,,,,,,
SLE,2015,7314773,,,,,,
SLE,2016,7493913,,,,,,
SLE,2017,7677565,,,,,,
SLE,2018,7861281,4345287,56.8,0.37,Yes,Poverty assessment,
SLE,2019,8046828,,,,,,
SLE,2020,8233970,,,,,,
SLE,2021,8420641,,,,,,
SLE,2022,8605718,,,,,,
SLE,2023,8791092,,,,,,
SLE,2024,8977972,,,,,,
SLV,2000,5958482,,,,,,
SLV,2001,5988095,,,,,,
SLV,2002,6011275,,,,,,
SLV,2003,6026849,,,,,,
SLV,2004,6035655,,,,,,
SLV,2005,6037817,,,,,,
SLV,2006,6034436,,,,,,
SLV,2007,6044131,2104882,34.6,,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2008,6068099,2444120,40,48,No,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2009,6091188,2319890,37.8,48,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2010,6114034,2250088,36.5,46,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2011,6137349,2514179,40.6,44,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2012,6161289,2146330,34.5,41,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2013,6185642,1850230,29.6,40,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2014,6209526,1997418,31.8,38,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2015,6231066,2203055,34.9,37,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2016,6250510,2074724,32.7,36,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2017,6266654,1862333,29.2,34,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,
SLV,2018,6276342,1747048,26.3,34.7,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2018,
SLV,2019,6280217,1528709,22.8,35,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2019,
SLV,2020,6292731,1656113,26.2,,No,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2020,
SLV,2021,6314167,1556153,24.6,,,ONEC - Encuesta de Hogares de Propositos Multiples 2021,
SLV,2022,6336392,1868448,26.6,,Yes,ONEC - Encuesta de Hogares de Propositos Multiples 2022,
SLV,2023,6364943,1923201,27.2,,Yes,ONEC - Encuesta de Hogares de Propósitos Múltiples 2023,
SLV,2024,6396289,,,,,,
SOM,2000,8838713,,,,,,
SOM,2001,9198493,,,,,,
SOM,2002,9550063,,,,,,
SOM,2003,9909157,,,,,,
SOM,2004,10280998,,,,,,
SOM,2005,10644228,,,,,,
SOM,2006,10975502,,,,,,
SOM,2007,11322582,,,,,,
SOM,2008,11663084,,,,,,
SOM,2009,11961201,,,,,,
SOM,2010,12261756,,,,,,
SOM,2011,12348830,,,,,,
SOM,2012,12461160,,,,,,
SOM,2013,12869594,,,,,,
SOM,2014,13339491,,,,,,
SOM,2015,13806963,,,,,,
SOM,2016,14348740,,,,,,
SOM,2017,14916629,,,,,,
SOM,2018,15452487,,,,,,
SOM,2019,16030971,,,,,,
SOM,2020,16651191,,,,,,
SOM,2021,17271431,,,,,,
SOM,2022,17801897,,55.4,35.2,,SIHBS 2022,https://nbs.gov.so/wp-content/uploads/2024/08/Somalia-Poverty-Report-2023.pdf
SOM,2023,18358615,,,,,,
SOM,2024,19009151,,,,,,
SRB,2000,7516346,,,,,,
SRB,2001,7503433,,,,,,
SRB,2002,7496522,,,,,,
SRB,2003,7480591,,,,,,
SRB,2004,7463157,,,,,,
SRB,2005,7440769,,,,,,
SRB,2006,7411569,,,,,,
SRB,2007,7381579,,,,,,
SRB,2008,7350222,,,,,,
SRB,2009,7320807,,,,,,
SRB,2010,7291436,,,,,,
SRB,2011,7234099,,,,,,
SRB,2012,7199077,1764367,24.5,39.81673,Yes,Eurostat,
SRB,2013,7164132,1791638,25,38.3,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",
SRB,2014,7130576,1904187,26.7,40,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",
SRB,2015,7095383,1837704,25.9,39.8,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",
SRB,2016,7058322,1813989,25.7,37.8,Yes,"EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. The welfare measure used is income per adult equivalent. Poverty line is relative. Government estimate.",
SRB,2017,7020858,1706068,24.3,35.6,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",
SRB,2018,6982604,1605999,23,33.6,Yes,"NSO, Eurostat",
SRB,2019,6945235,1555733,22.4,33.8,Yes,"NSO, Eurostat",
SRB,2020,6899126,1476413,21.4,33.3,Yes,NSO,
SRB,2021,6834326,1380534,20.2,32.6,Yes,NSO,
SRB,2022,6664449,1326225,19.9,31.7,Yes,NSO,
SRB,2023,6618026,1303751,19.7,31.9,Yes,NSO,
SRB,2024,6602861,,,,,,
SSD,2000,6114440,,,,,,
SSD,2001,6394431,,,,,,
SSD,2002,6686100,,,,,,
SSD,2003,6992367,,,,,,
SSD,2004,7317118,,,,,,
SSD,2005,7662654,,,,,,
SSD,2006,8029517,,,,,,
SSD,2007,8417823,,,,,,
SSD,2008,8823888,,,,,,
SSD,2009,9229227,4893358,50.6,47,Yes,WDI,
SSD,2010,9714419,,,,,,
SSD,2011,10243050,,,,,,
SSD,2012,10701604,,,,,,
SSD,2013,11106031,,,,,,
SSD,2014,11213284,,,,,,
SSD,2015,11194299,,,,,,
SSD,2016,11066105,,82.3,41,No,,
SSD,2017,10658226,,,,,,
SSD,2018,10395329,,,,,,
SSD,2019,10447666,,,,,,
SSD,2020,10606227,,,,,,
SSD,2021,10748272,,,,,,
SSD,2022,10913164,,,,,,
SSD,2023,11088796,,,,,,
SSD,2024,11277092,,,,,,
STP,2000,143714,,,,,,
STP,2001,146258,,,,,,
STP,2002,149841,,,,,,
STP,2003,153762,,,,,,
STP,2004,157697,,,,,,
STP,2005,161680,,,,,,
STP,2006,165725,,,,,,
STP,2007,169845,,,,,,
STP,2008,174004,,,,,,
STP,2009,178128,,,,,,
STP,2010,182138,,,,,,
STP,2011,186044,,,,,,
STP,2012,189924,,,,,,
STP,2013,193757,,,,,,
STP,2014,197497,,,,,,
STP,2015,201124,,,,,,
STP,2016,204632,,,,,,
STP,2017,208036,,55.54,40.7,No,IOF2017,
STP,2018,211344,,,,,,
STP,2019,214599,,,,,,
STP,2020,218641,,,,,,
STP,2021,223107,,,,,,
STP,2022,227380,,,,,,
STP,2023,231856,,,,,,
STP,2024,236381,,,,,,
SUR,2000,478998,,,,,,
SUR,2001,487394,,,,,,
SUR,2002,495666,,,,,,
SUR,2003,503780,,,,,,
SUR,2004,510572,,,,,,
SUR,2005,516220,,,,,,
SUR,2006,522023,,,,,,
SUR,2007,527946,,,,,,
SUR,2008,533938,,,,,,
SUR,2009,539987,,,,,,
SUR,2010,546080,,,,,,
SUR,2011,552146,,,,,,
SUR,2012,558111,,,,,,
SUR,2013,563947,,,,,,
SUR,2014,569682,,,,,,
SUR,2015,575475,,,,,,
SUR,2016,581453,,,,,,
SUR,2017,587559,,,,,,
SUR,2018,593715,,,,,,
SUR,2019,600301,,,,,,
SUR,2020,607065,,,,,,
SUR,2021,612985,,,,,,
SUR,2022,618040,108775,17.6,,,IDB-World Bank Poverty and Equity Assessment,https://documents.worldbank.org/en/publication/documents-reports/documentdetail/099071624155540100
SUR,2023,623236,,,,,,
SUR,2024,628785,,,,,,
SWZ,2000,1030496,,,53.11352,,,
SWZ,2001,1041396,740320,69,,No,Swaziland Centrral Statistics Office,
SWZ,2002,1050809,,,,,,
SWZ,2003,1058797,,,,,,
SWZ,2004,1065764,,,,,,
SWZ,2005,1071886,,,,,,
SWZ,2006,1077735,,,,,,
SWZ,2007,1084008,,,,,,
SWZ,2008,1089870,,,,,,
SWZ,2009,1094886,743825,63,51.4526,Yes,Swaziland Centrral Statistics Office,
SWZ,2010,1099920,,,,,,
SWZ,2011,1105371,,,,,,
SWZ,2012,1111444,,,,,,
SWZ,2013,1118319,,,,,,
SWZ,2014,1125865,,,,,,
SWZ,2015,1133936,,,,,,
SWZ,2016,1142524,,,,,,
SWZ,2017,1151390,805313,58.9,54.6,Yes,Swaziland Centrral Statistics Office,
SWZ,2018,1160428,,,,,,
SWZ,2019,1169613,,,,,,
SWZ,2020,1180655,,,,,,
SWZ,2021,1192271,,,,,,
SWZ,2022,1201670,,,,,,
SWZ,2023,1210822,,,,,,
SWZ,2024,1222075,,,,,,
SYC,2000,81131,,,,,,
SYC,2001,81202,,,,,,
SYC,2002,83723,,,,,,
SYC,2003,82781,,,,,,
SYC,2004,82475,,,,,,
SYC,2005,82858,,,,,,
SYC,2006,84600,,,,,,
SYC,2007,85033,,,,,,
SYC,2008,86956,,,,,,
SYC,2009,87298,,,,,,
SYC,2010,89770,,,,,,
SYC,2011,87441,,,,,,
SYC,2012,88303,,,,,,
SYC,2013,89949,36156,39.3,46.82279,No,,
SYC,2014,91359,,,,,,
SYC,2015,93419,,,,,,
SYC,2016,94677,,,,,,
SYC,2017,95843,,,,,,
SYC,2018,96762,,25.3,29.9,,,
SYC,2019,97625,,,,,,
SYC,2020,98462,,,,,,
SYC,2021,99258,,,,,,
SYC,2022,119878,,,,,,
SYC,2023,119773,,,,,,
SYC,2024,101200,,,,,,
SYR,2000,16307654,,,,,,
SYR,2001,16727948,,,,,,
SYR,2002,17164021,,,,,,
SYR,2003,17611356,,,,,,
SYR,2004,18084007,,30.1,,,WDI,
SYR,2005,18583557,,,,,,
SYR,2006,19432009,,,,,,
SYR,2007,20703005,,35.2,,,WDI,
SYR,2008,21474059,,,,,,
SYR,2009,21827220,,,,,,
SYR,2010,22337563,,,,,,
SYR,2011,22730733,,,,,,
SYR,2012,22605577,,,,,,
SYR,2013,21495821,,,,,,
SYR,2014,20072232,,,,,,
SYR,2015,19205178,,,,,,
SYR,2016,18964252,,,,,,
SYR,2017,18983373,,,,,,
SYR,2018,19333463,,,,,,
SYR,2019,20098251,,,,,,
SYR,2020,20772595,,,,,,
SYR,2021,21324367,,,,,,
SYR,2022,22125249,,,,,,
SYR,2023,23227014,,,,,,
SYR,2024,24348051,,,,,,
TCD,2000,8259137,,,,,,
TCD,2001,8538804,,,,,,
TCD,2002,8838369,4932926,54.8,,Yes,WDI,
TCD,2003,9196366,,,,,,
TCD,2004,9613503,,,,,,
TCD,2005,10005012,,,,,,
TCD,2006,10365614,,,,,,
TCD,2007,10722731,,,,,,
TCD,2008,11098664,,,,,,
TCD,2009,11496128,,,,,,
TCD,2010,11894727,,,,,,
TCD,2011,12317730,5738800,46.7,,Yes,WDI,
TCD,2012,12754906,,,,,,
TCD,2013,13216766,,,,,,
TCD,2014,13697126,,,,,,
TCD,2015,14140274,,,,,,
TCD,2016,14592585,,,,,,
TCD,2017,15085884,,,,,,
TCD,2018,15604210,6495006,42.3,33.4,No,INSEED,
TCD,2019,16126866,,,,,,
TCD,2020,16644701,,,,,,
TCD,2021,17179740,,,,,,
TCD,2022,17723315,7940045,44.8,34.3,Yes,INSEED,
TCD,2023,18278568,,,,,,
TCD,2024,18847149,,,,,,
TGO,2000,5008035,,,,,,
TGO,2001,5145426,,,,,,
TGO,2002,5281538,,,,,,
TGO,2003,5421001,,,,,,
TGO,2004,5565218,,,,,,
TGO,2005,5711597,,,,,,
TGO,2006,5874240,3601918,61.7,,Yes,INSEED,
TGO,2007,6047537,,,,,,
TGO,2008,6222482,,,,,,
TGO,2009,6398624,,,,,,
TGO,2010,6571855,,,,,,
TGO,2011,6748672,3920739,58.7,,Yes,INSEED,
TGO,2012,6926635,,,,,,
TGO,2013,7106229,,,,,,
TGO,2014,7288383,,,,,,
TGO,2015,7473229,4086658,55.1,43,Yes,INSEED,
TGO,2016,7661354,,,,,,
TGO,2017,7852795,,,,,,
TGO,2018,8046679,3637191,45.5,38.1,No,INSEED,
TGO,2019,8243094,,,,,,
TGO,2020,8442580,,,,,,
TGO,2021,8644829,3786435,43.8,34.1,Yes,INSEED,
TGO,2022,8848699,,,,,,
TGO,2023,9053799,,,,,,
TGO,2024,9251369,,,,,,
THA,2000,63066603,,42.33,42.83367,,NESDC,
THA,2001,63649892,,,,,,
THA,2002,64222580,,32.44,41.9445,Yes,NESDC,
THA,2003,64776956,,,,,,
THA,2004,65311166,,26.76,42.54031,Yes,NESDC,
THA,2005,65821360,,,,,,
THA,2006,66319525,,21.94,41.81903,Yes,NESDC,
THA,2007,66826754,,20.04,39.8,Yes,NESDC,
THA,2008,67328239,,20.43,40.5,Yes,NESDC,
THA,2009,67813654,,17.88,39.8,Yes,NESDC,
THA,2010,68270489,,16.37,39.6,Yes,NESDC,
THA,2011,68712846,,13.22,37.45903,Yes,NESDC,
THA,2012,69157023,,12.64,39.25667,Yes,NESDC,
THA,2013,69578602,,10.94,37.84711,Yes,NESDC,
THA,2014,69960943,,10.53,37.1,Yes,NESDC,
THA,2015,70294397,,7.21,35.98733,Yes,NESDC,
THA,2016,70607037,5324800,8.61,36.73,Yes,NESDC,
THA,2017,70898202,,7.87,36.3972,Yes,NESDC,
THA,2018,71127802,,9.85,36.2458,Yes,NESDC,
THA,2019,71307763,,6.24,34.8,Yes,NESDC,
THA,2020,71475664,,6.84,35,Yes,NESDC,
THA,2021,71601103,,6.32,35,Yes,NESDC,
THA,2022,71697030,,5.43,34.3,Yes,NESDC,
THA,2023,71801279,,,,,,
THA,2024,71885796,,,,,,
TJK,2000,6272998,,,,,,
TJK,2001,6408810,,,,,,
TJK,2002,6541755,,,,,,
TJK,2003,6672492,,,,,,
TJK,2004,6801204,,,,,,
TJK,2005,6929145,,,,,,
TJK,2006,7057417,,,,,,
TJK,2007,7188391,,,,,,
TJK,2008,7324627,,,,,,
TJK,2009,7468596,,,,,,
TJK,2010,7621779,,,32,,,
TJK,2011,7784819,,,,,,
TJK,2012,7956382,,,,,,
TJK,2013,8136610,,34.3,,Yes,TajStat,
TJK,2014,8326348,,32,,Yes,TajStat,
TJK,2015,8524063,,31.3,,Yes,TajStat,
TJK,2016,8725318,,30.3,,Yes,TajStat,
TJK,2017,8925525,,29.5,,Yes,TajStat,
TJK,2018,9128132,,27.4,,Yes,TajStat,
TJK,2019,9337003,,26.3,27,Yes,TajStat,
TJK,2020,9543207,,,,,,
TJK,2021,9750064,,25.6,32,No,TajStat,
TJK,2022,9952787,,21.7,39,Yes,TajStat,
TJK,2023,10143543,,20.4,38,Yes,TajStat,
TJK,2024,10331513,,19.8,38,Yes,TajStat,
TLS,2000,878360,,,,,,
TLS,2001,893001,323989,36.3,35.93529,No,WDI,
TLS,2002,909639,,,,,,
TLS,2003,926721,,,,,,
TLS,2004,945989,,,,,,
TLS,2005,969313,,,,,,
TLS,2006,994564,,,,,,
TLS,2007,1019362,536746,50.4,,Yes,WDI,
TLS,2008,1043076,,,,,,
TLS,2009,1065540,,,,,,
TLS,2010,1088486,,,,,,
TLS,2011,1112976,,,,,,
TLS,2012,1137676,,,,,,
TLS,2013,1161555,,,,,,
TLS,2014,1184830,506956,41.8,28.65293,Yes,WDI,
TLS,2015,1205813,,,,,,
TLS,2016,1224562,,,,,,
TLS,2017,1243235,,,,,,
TLS,2018,1261845,,,,,,
TLS,2019,1280438,,,,,,
TLS,2020,1299995,,,,,,
TLS,2021,1320942,,,,,,
TLS,2022,1341296,,,,,,
TLS,2023,1360596,,,,,,
TLS,2024,1379883,,,,,,
TON,2000,102603,,,,,,
TON,2001,103210,15975,16.2,,No,WDI,
TON,2002,103804,,,,,,
TON,2003,104410,,,,,,
TON,2004,105036,,,,,,
TON,2005,105633,,,,,,
TON,2006,106190,,,,,,
TON,2007,106638,,,,,,
TON,2008,106932,,,,,,
TON,2009,107144,23311,22.5,,Yes,WDI,
TON,2010,107383,,,,,,
TON,2011,107611,,,,,,
TON,2012,107502,,,,,,
TON,2013,107089,,,,,,
TON,2014,106626,,,,,,
TON,2015,106122,,,,,,
TON,2016,105707,,,,,,
TON,2017,105415,,,,,,
TON,2018,105150,,,,,,
TON,2019,104951,,,,,,
TON,2020,105254,,,,,,
TON,2021,106017,20661,20.62,,No,Tonga Statistics Department,
TON,2022,106858,,,,,,
TON,2023,107773,,,,,,
TON,2024,108683,,,,,,
TUN,2000,9893316,2463596,25.4,,,WDI,
TUN,2001,9995123,,,,,,
TUN,2002,10094561,,,,,,
TUN,2003,10193798,,,,,,
TUN,2004,10292225,,,,,,
TUN,2005,10388344,2333673,23.1,37.73338,Yes,WDI,
TUN,2006,10483558,,,,,,
TUN,2007,10580395,,,,,,
TUN,2008,10680380,,,,,,
TUN,2009,10784504,,,,,,
TUN,2010,10895063,2181186,20.5,35.80826,Yes,WDI,
TUN,2011,11032528,,,,,,
TUN,2012,11174383,,,,,,
TUN,2013,11300284,,,,,,
TUN,2014,11428948,,,,,,
TUN,2015,11557779,1713596,15.2,32.81588,Yes,WDI,
TUN,2016,11685667,,,,,,
TUN,2017,11811443,,,,,,
TUN,2018,11933041,,,,,,
TUN,2019,12049314,,,,,,
TUN,2020,12161723,,,,,,
TUN,2021,12262946,1952800,16.6,35.3,Yes,National Statistical Institute (INS) ,
TUN,2022,12356117,,,,,,
TUN,2023,12458223,,,,,,
TUN,2024,12564689,,,,,,
TUR,2000,64113547,,,,,,
TUR,2001,65072018,16291500,25,,No,EUROSTAT,
TUR,2002,65988663,,,41.39638,,,
TUR,2003,66867327,,,42.18434,,,
TUR,2004,67785075,,,41.28751,,,
TUR,2005,68704715,12548000,18.55,42.8,No,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2006,69601333,11163000,16.3,40.6,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2007,70158112,11580000,16.73,40.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2008,71051678,12097000,17.15,41.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2009,72039206,12025000,16.9,40.2,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2010,73142150,11670000,16.12,40.4,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2011,74223629,11998000,16.3,40.2,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2012,75175827,11137000,14.96,40,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2013,76147624,11332000,15,39.1,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2014,77181884,11219000,14.7,39.7,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2015,78218479,11026000,14.3,40.4,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2016,79277962,10622000,13.5,40.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2017,80312698,11091000,13.9,40.8,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2018,81407204,11641000,14.4,39.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2019,82579440,12267000,15,41,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2020,83384680,11936000,14.4,40.1,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),
TUR,2021,84147318,12000000,14.4,41.5,Yes,TurkStat. Poverty line is relative.,
TUR,2022,84979913,11303000,13.5,42,Yes,TurkStat. Poverty line is relative.,
TUR,2023,85326000,11457000,13.6,41.3,Yes,TurkStat. Poverty line is relative.,https://www.tuik.gov.tr/Home/Index
TUR,2024,86260422,,,,,,
TUV,2000,9638,,,,,,
TUV,2001,9621,,,,,,
TUV,2002,9609,,,,,,
TUV,2003,9668,,,,,,
TUV,2004,9791,,,,,,
TUV,2005,9912,,,,,,
TUV,2006,10030,,,,,,
TUV,2007,10149,,,,,,
TUV,2008,10272,,,,,,
TUV,2009,10408,,,,,,
TUV,2010,10550,2770,26.3,,,WDI,
TUV,2011,10700,,,,,,
TUV,2012,10854,,,,,,
TUV,2013,10918,,,,,,
TUV,2014,10899,,,,,,
TUV,2015,10877,,,,,,
TUV,2016,10852,,,,,,
TUV,2017,10828,,,,,,
TUV,2018,10865,,,,,,
TUV,2019,10956,,,,,,
TUV,2020,11069,,,,,,
TUV,2021,11204,,,,,,
TUV,2022,11312,,,,,,
TUV,2023,11396,,,,,,
TZA,2000,34463704,12167383,35.6,36,,Tanzania Mainland Household Budget Survey,
TZA,2001,35414469,,,,,,
TZA,2002,36353531,,,,,,
TZA,2003,37333918,,,,,,
TZA,2004,38360879,,,,,,
TZA,2005,39439505,,,,,,
TZA,2006,40562052,,,,,,
TZA,2007,41716497,13171622,34.4,40.2791,Yes,Tanzania Mainland Household Budget Survey,
TZA,2008,42870884,,,,,,
TZA,2009,43957933,,,,,,
TZA,2010,45110527,,,,,,
TZA,2011,46416031,11920179,28.2,37.78315,Yes,Tanzania Mainland Household Budget Survey,
TZA,2012,47786137,,,,,,
TZA,2013,49253643,,,,,,
TZA,2014,50814552,,,,,,
TZA,2015,52542823,,,,,,
TZA,2016,54401802,,,,,,
TZA,2017,56267032,,,,,,
TZA,2018,58090443,,26.4,39.5,Yes,Tanzania Mainland Household Budget Survey,
TZA,2019,59872579,,,,,,
TZA,2020,61704518,,,,,,
TZA,2021,63588334,,,,,,
TZA,2022,65497748,,,,,,
TZA,2023,67438106,,,,,,
TZA,2024,69719078,,,,,,
UGA,2000,24020697,,,,,,
UGA,2001,24763325,,,,,,
UGA,2002,25545090,9978603,38.8,45.17233,Yes,UBOS,
UGA,2003,26354736,,,,,,
UGA,2004,27146084,,,,,,
UGA,2005,27946588,8877165,31.1,42.94474,Yes,UBOS,
UGA,2006,28773227,,,,,,
UGA,2007,29629804,,,,,,
UGA,2008,30509862,,,,,,
UGA,2009,31412520,8029114,24.5,44.19556,Yes,UBOS,
UGA,2010,32341728,,,,,,
UGA,2011,33295738,,,,,,
UGA,2012,34273295,7152439,19.7,41.00997,Yes,UBOS,
UGA,2013,35273570,,,,,,
UGA,2014,36336539,,,,,,
UGA,2015,37477356,,,,,,
UGA,2016,38748299,8878425,21.4,42.75369,Yes,UBOS,
UGA,2017,40127085,,,,,,
UGA,2018,41515395,,,,,,
UGA,2019,42949080,,20.3,42.7071,Yes,UBOS,
UGA,2020,44404611,,,,,,
UGA,2021,45853778,,,,,,
UGA,2022,47249585,,,,,,
UGA,2023,48582334,,,,,,
UGA,2024,49924252,,,,,,
UKR,2000,49176500,,,,,,
UKR,2001,48662400,,,,,,
UKR,2002,48202470,,,29.0457,Yes,WDI,
UKR,2003,47812949,,,28.66489,Yes,WDI,
UKR,2004,47451626,,,28.93402,Yes,WDI,
UKR,2005,47105171,,,29.02071,Yes,WDI,
UKR,2006,46787786,,,29.79439,Yes,WDI,
UKR,2007,46509355,,,27.01269,Yes,WDI,
UKR,2008,46258189,,,26.63823,Yes,WDI,
UKR,2009,46053331,,,25.31666,Yes,WDI,
UKR,2010,45870741,,14,,No,Ukrstat: ,
UKR,2011,45706086,,15.7,24.55184,Yes,Ukrstat: ,
UKR,2012,45593342,,12.2,24.74066,Yes,Ukrstat: ,
UKR,2013,45489648,,9.7,24.55499,Yes,Ukrstat: ,
UKR,2014,45272155,,16.3,24.02537,Yes,Ukrstat: ,
UKR,2015,45167350,,51.9,25.45754,No,Ukrstat: ,
UKR,2016,45038236,,51.1,25.0022,Yes,Ukrstat: ,
UKR,2017,44880758,,34.9,,Yes,Ukrstat: ,
UKR,2018,44690584,,27.6,,Yes,Ukrstat: ,
UKR,2019,44474512,,23.1,,Yes,Ukrstat: ,
UKR,2020,44207754,,23.2,,Yes,Ukrstat: https://ukrstat.gov.ua/druk/publicat/kat_u/2021/zb/06/vrd_20_ue.pdf,Absolute Subsistence Minimum
UKR,2021,43848986,,,,,,
UKR,2022,38000000,,,,,,
UKR,2023,37000000,,,,,,
UKR,2024,35117367,,,,,,
URY,2000,3292224,,,,,,
URY,2001,3300939,,,,,,
URY,2002,3306441,,,,,,
URY,2003,3310202,,,,,,
URY,2004,3313801,,,,,,
URY,2005,3317665,,,,,,
URY,2006,3322282,1082589,32.5,45.5,Yes,INE Uruguay,
URY,2007,3328651,988563,29.6,45.6,Yes,INE Uruguay,
URY,2008,3336126,810899,24.2,43.9,Yes,INE Uruguay,
URY,2009,3344156,706179,21,43.8,Yes,INE Uruguay,
URY,2010,3352651,624267,18.5,42.5,Yes,INE Uruguay,
URY,2011,3361637,463830,13.7,40.3,Yes,INE Uruguay,
URY,2012,3371133,421200,12.4,37.9,Yes,INE Uruguay,
URY,2013,3381180,391921,11.5,38.4,Yes,INE Uruguay,
URY,2014,3391662,328991,9.7,38.1,Yes,INE Uruguay,
URY,2015,3402818,330073,9.7,38.6,Yes,INE Uruguay,
URY,2016,3413766,320894,9.4,38.3,Yes,INE Uruguay,
